ownerHitCheckDistance,arrow,numHits,bobber,netImportant,noDropItem,counterweight,scale,rotation,type,alpha,sentry,glowMask,gfxOffY,stepSpeed,aiStyle,timeLeft,soundDelay,damage,spriteDirection,hostile,knockBack,friendly,penetrate,usesLocalNPCImmunity,usesIDStaticNPCImmunity,maxPenetrate,identity,light,netUpdate,netUpdate2,netSpam,minion,minionSlots,minionPos,restrikeDelay,tileCollide,extraUpdates,numUpdates,ignoreWater,hide,ownerHitCheck,miscText,melee,ranged,thrown,magic,coldDamage,noEnchantments,trap,npcProj,frameCounter,frame,manualDirectionChange,projUUID,localNPCHitCooldown,idStaticNPCHitCooldown,SentryLifeTime,maxAI,whoAmI,active,width,height,wet
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,175,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,34,34,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,176,255,FALSE,-1,0,1,1,3600,0,0,1,TRUE,0,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,6,6,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,177,255,FALSE,-1,0,1,28,3600,0,0,1,TRUE,0,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,10,10,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,178,255,FALSE,-1,0,1,1,2,0,0,1,FALSE,0,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,10,10,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,179,0,FALSE,-1,0,1,10,3600,0,0,1,TRUE,6,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,10,10,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1.2,0,180,255,FALSE,-1,0,1,1,600,0,0,1,TRUE,0,FALSE,-1,FALSE,FALSE,-1,0,0.5,FALSE,FALSE,0,FALSE,0,0,0,TRUE,1,0,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,4,4,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,181,255,FALSE,-1,0,1,36,600,0,0,1,FALSE,0,TRUE,3,FALSE,FALSE,3,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,3,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,8,8,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,182,0,FALSE,-1,0,1,3,3600,0,0,1,FALSE,0,TRUE,10,FALSE,FALSE,10,0,0.15,FALSE,FALSE,0,FALSE,0,0,0,TRUE,1,0,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,30,30,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,183,0,FALSE,-1,0,1,14,180,0,0,1,FALSE,0,TRUE,1,FALSE,FALSE,1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,14,22,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,184,0,FALSE,-1,0,1,1,3600,0,0,1,TRUE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,6,6,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,185,0,FALSE,-1,0,1,14,900,0,0,1,TRUE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,14,14,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,186,0,FALSE,-1,0,1,37,300,0,0,1,TRUE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,10,14,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,187,255,FALSE,-1,0,1,38,60,0,0,1,FALSE,0,FALSE,1,FALSE,FALSE,1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,6,6,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,188,255,FALSE,-1,0,1,23,3600,0,0,1,TRUE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,2,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,6,6,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,189,255,FALSE,-1,0,1,36,600,0,0,1,FALSE,0,TRUE,4,FALSE,FALSE,4,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,3,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,8,8,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,190,255,FALSE,-1,0,1,39,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,22,22,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,191,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,TRUE,1,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,18,18,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1.025,0,192,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,TRUE,1,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,18,18,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1.05,0,193,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,TRUE,1,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,18,18,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1.075,0,194,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,TRUE,1,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,19,19,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,195,0,FALSE,-1,0,1,1,3600,0,0,1,FALSE,0,TRUE,1,FALSE,FALSE,1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,10,10,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,0.8,0,196,0,FALSE,-1,0,1,14,3600,0,0,1,FALSE,0,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,12,12,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,197,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,42,42,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,198,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,26,26,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,199,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,28,28,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,200,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,28,28,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,201,0,FALSE,-1,0,1,17,3600,0,0,1,FALSE,12,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,24,24,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,202,0,FALSE,-1,0,1,17,3600,0,0,1,FALSE,12,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,24,24,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,203,0,FALSE,-1,0,1,17,3600,0,0,1,FALSE,12,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,24,24,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,204,0,FALSE,-1,0,1,17,3600,0,0,1,FALSE,12,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,24,24,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,205,0,FALSE,-1,0,1,17,3600,0,0,1,FALSE,12,FALSE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,24,24,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,206,255,FALSE,-1,0,1,40,600,0,0,1,FALSE,0,TRUE,1,FALSE,FALSE,1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,14,14,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1.2,0,207,255,FALSE,-1,0,1,1,600,0,0,1,FALSE,0,TRUE,1,FALSE,FALSE,1,0,0.5,FALSE,FALSE,0,FALSE,0,0,0,TRUE,2,0,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,4,4,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,208,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,18,36,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,209,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0.5,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,12,32,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,210,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,14,30,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,211,0,FALSE,-1,0,1,26,18000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,1,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,24,24,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1.12,0,212,0,FALSE,-1,0,1,19,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,20,20,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,0.92,0,213,0,FALSE,-1,0,1,20,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,20,20,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,214,0,FALSE,-1,0,1,20,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,18,18,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1.27,0,215,0,FALSE,-1,0,1,19,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,22,22,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,0.93,0,216,0,FALSE,-1,0,1,20,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,20,20,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1.12,0,217,0,FALSE,-1,0,1,20,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,20,20,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1.28,0,218,0,FALSE,-1,0,1,19,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,23,23,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,0.95,0,219,0,FALSE,-1,0,1,20,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,20,20,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1.2,0,220,0,FALSE,-1,0,1,20,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,21,21,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1.17(1.03),0,221,0,FALSE,-1,0,1,41,120,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,2,0,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,23(20),23(20),FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1.3,0,222,0,FALSE,-1,0,1,19,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,23,23,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,223,0,FALSE,-1,0,1,20,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,22,22,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1.1,0,224,0,FALSE,-1,0,1,20,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,19,19,FALSE
1000,TRUE,0,FALSE,FALSE,FALSE,FALSE,1,0,225,0,FALSE,-1,0,1,1,3600,0,0,1,FALSE,0,TRUE,2,FALSE,FALSE,2,0,0,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,10,10,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,226,0,FALSE,-1,0,1,42,18000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0.4,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,22,42,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,227,0,FALSE,-1,0,1,43,180,0,0,1,FALSE,0,TRUE,1,FALSE,FALSE,1,0,0.1,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,14,14,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1.1,0,228,0,FALSE,-1,0,1,44,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,33,33,FALSE
1000,FALSE,0,FALSE,FALSE,FALSE,FALSE,1,0,229,0,FALSE,-1,0,1,44,3600,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0.2,FALSE,FALSE,0,FALSE,0,0,0,TRUE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,30,30,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,230,0,FALSE,-1,0,1,7,36000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,18,18,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,231,0,FALSE,-1,0,1,7,36000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,18,18,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,232,0,FALSE,-1,0,1,7,36000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,18,18,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,233,0,FALSE,-1,0,1,7,36000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,18,18,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,234,0,FALSE,-1,0,1,7,36000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,18,18,FALSE
1000,FALSE,0,FALSE,TRUE,FALSE,FALSE,1,0,235,0,FALSE,-1,0,1,7,36000,0,0,1,FALSE,0,TRUE,-1,FALSE,FALSE,-1,0,0,FALSE,FALSE,0,FALSE,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,-1,-2,-1,7200,2,0,TRUE,18,18,FALSE
